Id,SalePrice
1497,173873.454955294
1498,125599.504355239
1499,226617.411021612
1500,220258.76857875
1501,171126.247437496
1502,131543.091294289
1503,186551.030931927
1504,179988.176580368
1505,192409.302588307
1506,192798.146150235
1507,189294.038153183
1508,206169.626558682
1509,223124.830584163
1510,175967.362981083
1511,136633.012427019
1512,100638.719202957
1513,139667.294552169
1514,191310.750072416
1515,182375.18164089
1516,155357.414026221
1517,172066.046224044
1518,218101.803087762
1519,163872.460287391
1520,142052.676556585
1521,153560.944121004
1522,174072.653826076
1523,248513.734138168
1524,223837.974210383
1525,171842.239417384
1526,120765.02231752
1527,150818.619128776
1528,126450.372010034
1529,203203.047773863
1530,209618.620289921
1531,238568.382010106
1532,169409.523499984
1533,219882.554355361
1534,210024.588093754
1535,215995.00738499
1536,108123.968495972
1537,160713.322083125
1538,110585.313865867
1539,118829.443929879
1540,214112.228856111
1541,176331.776767016
1542,150111.474258342
1543,154380.852348398
1544,166289.448700019
1545,166139.489769184
1546,175053.845955468
1547,165637.921266463
1548,183230.977655292
1549,197352.596435392
1550,183877.801362883
1551,119599.966957706
1552,191214.155940832
1553,154218.074006301
1554,178966.448654261
1555,121420.714427579
1556,135006.599560675
1557,207347.444914467
1558,172998.710228995
1559,172301.797642404
1560,157031.360966345
1561,240739.712664994
1562,191361.762025317
1563,139172.050564524
1564,254812.248071363
1565,214587.973112029
1566,107933.871863924
1567,129295.948374772
1568,167369.587043557
1569,151929.867191645
1570,147750.917040678
1571,180682.933587282
1572,184264.588352152
1573,186287.57181419
1574,146705.272019657
1575,146931.864803512
1576,228159.172586935
1577,177134.189640521
1578,236695.256586563
1579,191385.904434607
1580,171954.527249308
1581,161235.592657223
1582,166329.236603049
1583,174871.915464169
1584,175810.218523252
1585,170345.728001489
1586,210280.285386774
1587,147089.72567652
1588,107329.426948056
1589,200685.282980795
1590,200337.461814451
1591,134632.680010817
1592,199542.616931759
1593,143444.907095881
1594,150181.596596551
1595,163692.822856333
1596,147006.560984524
1597,135177.162258752
1598,185025.707077732
1599,184053.632685765
1600,194602.635216888
1601,170407.001635019
1602,77403.1600144617
1603,98529.7054475292
1604,162131.870711354
1605,136829.252261812
1606,186900.476880477
1607,187365.219685283
1608,168009.317113118
1609,180058.905560985
1610,195842.956784764
1611,158695.386979096
1612,120811.925894622
1613,166103.705635414
1614,148636.334817104
1615,193892.616793696
1616,126673.410129854
1617,204106.331118141
1618,192416.548584266
1619,185768.049368408
1620,215726.578388435
1621,156245.856472777
1622,257373.22176903
1623,113976.645869563
1624,260781.008585791
1625,190106.30729861
1626,169833.942174708
1627,169115.3449592
1628,210615.670039885
1629,145025.016587449
1630,187595.719959642
1631,208451.074739833
1632,212805.00916523
1633,213378.127801358
1634,138596.341958222
1635,237690.182963555
1636,164003.555338972
1637,200726.437096612
1638,134811.397009699
1639,223745.872916546
1640,163700.031740522
1641,187869.923453815
1642,136457.328001311
1643,176079.843198976
1644,124596.101620647
1645,126348.773485001
1646,188750.011664797
1647,247413.157141169
1648,161841.332956666
1649,197396.824781136
1650,176373.231317466
1651,241082.671416892
1652,139688.304404907
1653,139104.992682455
1654,232006.58464602
1655,154131.875389257
1656,152414.958594268
1657,163216.878874359
1658,169718.20145516
1659,224018.505132089
1660,188179.79642698
1661,182668.091795471
1662,189003.398760063
1663,159853.059351671
1664,161861.600476946
1665,213653.49279062
1666,168337.282412049
1667,176581.704667757
1668,113579.12825247
1669,118506.816200079
1670,180949.578090904
1671,167475.529746858
1672,142682.428658955
1673,115549.766242195
1674,141738.381119452
1675,207544.027219357
1676,153618.077965074
1677,164214.447086273
1678,134102.196798155
1679,175149.838509071
1680,154913.003644347
1681,179785.724317056
1682,136308.619416002
1683,168651.715791567
1684,158149.145298375
1685,146890.529302684
1686,181667.487759328
1687,189552.512159032
1688,184557.891185071
1689,132725.079665793
1690,200714.975714848
1691,175214.400444929
1692,152031.715129812
1693,195086.739575452
1694,226231.765925491
1695,259740.123534175
1696,155462.175717688
1697,151103.21618406
1698,150852.277644461
1699,247518.494104059
1700,192669.435051991
1701,247542.244662006
1702,243402.38395689
1703,150416.875063113
1704,222472.014276049
1705,175166.743105659
1706,190840.153229985
1707,166596.202030943
1708,149304.862803653
1709,227666.034986145
1710,142884.022801022
1711,154974.809024879
1712,140839.599299025
1713,150188.56874861
1714,174021.638944239
1715,144190.945155629
1716,169883.179179618
1717,143400.520617538
1718,191675.116234374
1719,190520.335758063
1720,182326.116205955
1721,144612.484120802
1722,145789.318109526
1723,254227.132651989
1724,187834.207806916
1725,116960.767401486
1726,179223.873976497
1727,180339.548120584
1728,100723.833921047
1729,164548.034999497
1730,144847.216039828
1731,168442.019099615
1732,145286.504338938
1733,204267.022941602
1734,167270.432759849
1735,142169.849255417
1736,219520.751882588
1737,181164.292851382
1738,197773.231454084
1739,174464.57115581
1740,188683.72266093
1741,163009.007292495
1742,229707.862146474
1743,140122.000792136
1744,191260.094358445
1745,228522.559366852
1746,187211.941985978
1747,155195.817981441
1748,177075.554051912
1749,203940.292526869
1750,130747.486278144
1751,161212.109095213
1752,121444.032296636
1753,147501.066451782
1754,160192.088603694
1755,128918.192770366
1756,215015.628869562
1757,198104.735692623
1758,230002.992290726
1759,159208.536001332
1760,155221.725962095
1761,186305.060439792
1762,242023.804138811
1763,144976.089717729
1764,193633.274045562
1765,160808.178544017
1766,118172.355428638
1767,204581.569462805
1768,128145.194750204
1769,225227.640773579
1770,122687.227354925
1771,135299.103815189
1772,175649.401088817
1773,154197.17184886
1774,253724.658134826
1775,163469.16706989
1776,188867.65399975
1777,255203.985457195
1778,157098.21775546
1779,169905.897728206
1780,213078.765360364
1781,180479.6071779
1782,170776.194479784
1783,142706.485176458
1784,138436.957085385
1785,168434.104352449
1786,170241.152447156
1787,139845.473648798
1788,129995.318297654
1789,286911.149997985
1790,159926.691793363
1791,192201.892459501
1792,205496.829323888
1793,166577.579780904
1794,182083.813254058
1795,190239.336771769
1796,119317.29006366
1797,130520.895681312
1798,102178.222735595
1799,140637.625385763
1800,199645.9488885
1801,176652.523626903
1802,217008.194431965
1803,167041.465893573
1804,193133.62374649
1805,167749.016660284
1806,158110.169600532
1807,167207.222545563
1808,97361.054495554
1809,153512.340363436
1810,125367.510986691
1811,193037.639148951
1812,146710.361650122
1813,167243.244108731
1814,168981.193196159
1815,162672.294346242
1816,129308.307009852
1817,236276.027674183
1818,124971.210102405
1819,143542.450011908
1820,169585.527306241
1821,177515.76175397
1822,257593.62339505
1823,174041.7184924
1824,198301.164236047
1825,155651.961261218
1826,227795.653323677
1827,188948.364936732
1828,259135.867162682
1829,166537.992945516
1830,160653.473532254
1831,228754.343367572
1832,219524.716030826
1833,182302.847202623
1834,132257.97405594
1835,143624.115402716
1836,102400.786947511
1837,259499.023784337
1838,200986.730514924
1839,222031.370390366
1840,93622.5284395111
1841,175223.20819021
1842,133380.846968485
1843,171147.628875345
1844,242138.008919186
1845,181537.720177975
1846,185829.359896051
1847,225607.163606577
1848,257218.491096985
1849,148742.771295448
1850,86079.3276373006
1851,226597.845605635
1852,193036.366834528
1853,165573.364382019
1854,180664.772915784
1855,215114.877638223
1856,201820.403413205
1857,93869.568776632
1858,201636.089700234
1859,168627.108888052
1860,185492.840744169
1861,144530.962118407
1862,153566.633296674
1863,171902.113107108
1864,184180.785523314
1865,129958.915386433
1866,190032.281044628
1867,172993.368876167
1868,85500.4649572559
1869,191735.386958751
1870,226471.429018425
1871,161237.61930966
1872,157408.347422879
1873,158889.015988649
1874,124455.442402939
1875,165387.965825523
1876,178095.845884648
1877,200771.711896282
1878,162466.744210525
1879,153799.460051718
1880,157439.926871765
1881,251449.174880234
1882,176018.273083834
1883,127895.478809726
1884,135743.676925644
1885,185638.936995394
1886,162923.615537598
1887,164548.045458782
1888,120545.273694681
1889,165518.477824316
1890,203387.233459294
1891,76332.094964691
1892,170890.942669312
1893,186719.856907123
1894,212897.455449762
1895,190002.464681579
1896,126187.335241741
1897,214251.326680204
1898,202241.918229782
1899,171895.555742537
1900,102599.442379432
1901,137485.906313794
1902,217112.402096592
1903,139029.277099748
1904,184535.880865077
1905,162619.274662994
1906,152757.693766152
1907,163615.754029303
1908,152430.207638067
1909,171409.423223985
1910,189737.516502704
1911,176915.106870586
1912,213714.803273995
1913,199708.613068425
1914,110792.883042368
1915,120888.064759918
1916,150150.944462687
1917,152872.661908843
1918,184919.766058006
1919,166685.234299342
1920,192817.114659357
1921,131475.068723857
1922,151634.521124532
1923,193349.212675196
1924,136430.948391128
1925,203076.518946676
1926,130706.515293656
1927,160248.380325308
1928,181549.260747972
1929,104014.287456081
1930,257988.315891977
1931,186542.829733337
1932,183729.984085888
1933,203358.796719196
1934,127832.563602693
1935,163041.579800099
1936,141012.795485045
1937,207025.562611817
1938,105485.783514559
1939,211975.796547153
1940,131071.512860657
1941,108316.999666859
1942,141453.727472172
1943,175749.497772038
1944,181849.477997367
1945,155726.487945249
1946,174294.519103827
1947,199792.362568076
1948,128332.791004808
1949,184544.814007715
1950,123063.082547142
1951,195909.696557877
1952,273804.729091644
1953,180299.095471925
1954,142978.692483877
1955,149927.291758937
1956,219165.863861937
1957,198760.206767575
1958,192936.063225235
1959,162822.348966017
1960,126562.656458389
1961,201930.914100885
1962,185781.638081746
1963,163814.774240768
1964,142938.352164338
1965,123330.138894707
1966,65908.0944560403
1967,148641.191642164
1968,197355.671681623
1969,188565.338972369
1970,186894.364102706
1971,167359.080300514
1972,200309.025866608
1973,233652.743947372
1974,124505.828195188
1975,180806.87603008
1976,130955.826862715
1977,169205.783107589
1978,208190.771373436
1979,118232.853925816
1980,142719.544127866
1981,177706.176129761
1982,121003.936531686
1983,201853.208861674
1984,186856.068307881
1985,129519.902637863
1986,212200.815848704
1987,141261.664883206
1988,174886.223670518
1989,185894.125428185
1990,165597.892854885
1991,136009.844726139
1992,138162.877114454
1993,130232.592560058
1994,135060.498290882
1995,176146.137862741
1996,236313.746678827
1997,176973.83183707
1998,217642.500427167
1999,168974.478175531
2000,140494.629582169
2001,235070.443797132
2002,215669.49705643
2003,265636.973319823
2004,119850.029476823
2005,161910.883749164
2006,244173.088612733
2007,119502.675563954
2008,179422.405615171
2009,175645.488971275
2010,128473.555622574
2011,193753.884197959
2012,211488.313522747
2013,95330.328248984
2014,210218.316676375
2015,187133.945165655
2016,225455.265483911
2017,147391.575908708
2018,160494.746266378
2019,191377.938873739
2020,139677.09772777
2021,125734.143746856
2022,136012.758670989
2023,203811.634062659
2024,221636.791446629
2025,261935.429150484
2026,201559.015918619
2027,183502.32373037
2028,140555.604554531
2029,153612.844117121
2030,125684.142948376
2031,144262.513553622
2032,221004.375359549
2033,286294.549391452
2034,184621.702698852
2035,189267.349802086
2036,153555.701452903
2037,161535.616317469
2038,148181.247620729
2039,116024.488421714
2040,139885.003200832
2041,98128.7881061372
2042,208815.844424268
2043,189466.70242251
2044,166885.558577876
2045,182088.643751411
2046,163896.112143516
2047,153416.20061804
2048,148379.112465794
2049,161972.228640734
2050,103449.130487972
2051,217492.559934696
2052,133739.906893211
2053,231123.634474399
2054,218937.074553198
2055,226622.910560086
2056,208813.937284411
2057,146391.504078949
2058,163419.457774655
2059,160492.362494957
2060,196166.584691259
2061,186194.944994188
2062,195910.183448536
2063,179985.489560314
2064,136350.240642089
2065,184133.785010131
2066,168358.586587833
2067,224772.463804791
2068,204308.653136054
2069,124249.094884547
2070,191419.188834415
2071,178575.533706299
2072,242275.123913836
2073,144087.930140779
2074,115471.368176978
2075,160423.590238216
2076,155479.913362958
2077,184639.348713179
2078,151853.99119219
2079,146394.951465331
2080,210398.310575723
2081,170880.033215633
2082,195960.098813803
2083,168616.055995963
2084,263392.974197665
2085,214896.366756744
2086,204651.53923015
2087,180504.733625771
2088,158445.908915632
2089,178443.36701129
2090,236232.1282981
2091,152539.917609053
2092,203335.504927937
2093,139615.163263269
2094,194097.246757059
2095,147320.457871686
2096,146942.544429356
2097,172209.106598531
2098,165832.947876702
2099,143728.47978074
2100,191890.872060178
2101,145945.383924919
2102,205324.554670314
2103,218806.160059023
2104,174624.137887243
2105,170302.281090453
2106,241409.632043328
2107,187789.515645004
2108,196823.943111468
2109,191812.602629236
2110,204292.320344684
2111,126007.412283019
2112,160061.140111078
2113,124215.247125825
2114,147746.946771625
2115,217835.153778011
2116,142987.384023653
2117,198360.592662548
2118,162181.84648825
2119,149304.829331709
2120,187592.459400753
2121,137482.542877795
2122,134694.768575523
2123,140354.686747383
2124,204107.543939685
2125,196942.812817044
2126,304650.941636572
2127,95207.8627328314
2128,195575.047992531
2129,195240.300112074
2130,208031.484517773
2131,175031.414841393
2132,162992.450842903
2133,247277.657984104
2134,192098.451039255
2135,196374.515289319
2136,218385.12222243
2137,157940.581048683
2138,160933.903654561
2139,205512.637846333
2140,155985.985129483
2141,218441.204361576
2142,180257.851657738
2143,188055.111595545
2144,188286.819663386
2145,207799.450667074
2146,149473.324125324
2147,183916.26094842
2148,228297.054613442
2149,163419.764110801
2150,210714.28275207
2151,164734.150375965
2152,178423.58421921
2153,175560.046074835
2154,197751.153621239
2155,150108.685992556
2156,183690.366412642
2157,193991.031044555
2158,184315.912308163
2159,216071.787130506
2160,129187.060052218
2161,138786.901834088
2162,216902.631183944
2163,152630.139525886
2164,112498.904476302
2165,172244.645617327
2166,164784.893456304
2167,171347.46608108
2168,158601.821681752
2169,208755.726294712
2170,216149.892590816
2171,173735.49169772
2172,214363.485693692
2173,208090.345490618
2174,115683.56579323
2175,161403.990342204
2176,131228.095930044
2177,202606.137173745
2178,148550.838761326
2179,185434.473921591
2180,162768.320453667
2181,180806.984876912
2182,146293.712377396
2183,184952.388282511
2184,202289.938176645
2185,184080.389112049
2186,91752.8025107766
2187,223644.701417334
2188,164514.213578647
2189,171561.731990569
2190,189485.704009152
2191,189072.985911768
2192,164708.788221699
2193,148247.953789829
2194,224074.797329308
2195,157700.064040492
2196,201747.146353621
2197,151729.206780572
2198,160507.600719176
2199,204018.193803635
2200,240161.208429172
2201,188488.802009939
2202,148052.413540404
2203,178494.693890485
2204,186792.46392701
2205,143445.697069765
2206,174351.041349469
2207,190159.445111023
2208,156323.261850754
2209,150401.797200765
2210,134051.254779907
2211,186982.259127275
2212,237973.320634113
2213,188467.77913515
2214,162043.804168104
2215,211264.092644814
2216,164263.604361528
2217,178699.326647849
2218,191742.019830371
2219,153904.915465592
2220,111842.702888608
2221,145030.740997024
2222,193891.636245782
2223,153343.269475121
2224,217429.517621944
2225,134297.958049475
2226,192243.254929663
2227,211936.94066465
2228,104472.285221722
2229,168546.809320804
2230,196021.218077741
2231,232088.515254381
2232,126466.528677091
2233,166055.880578711
2234,201751.632203244
2235,161909.250483628
2236,165170.689294429
2237,226770.981574857
2238,152603.561307451
2239,138361.927093446
2240,189093.74980429
2241,130568.731147202
2242,208856.065676019
2243,169299.785285214
2244,128064.652013812
2245,164820.62887905
2246,141051.716711844
2247,207270.365753062
2248,158128.494595662
2249,198312.696033408
2250,210674.11775804
2251,155410.066785307
2252,162840.862103776
2253,132564.208362242
2254,231789.539288527
2255,87106.232916282
2256,214868.002382812
2257,208933.844000714
2258,193173.97119262
2259,171549.764986389
2260,197321.804041355
2261,174771.948563665
2262,234463.207717174
2263,214250.130945543
2264,197830.230616927
2265,154705.405267733
2266,192054.069125974
2267,193199.730602993
2268,171342.193194278
2269,166868.08823016
2270,179288.226550378
2271,159374.788650325
2272,177428.695681245
2273,149790.216098374
2274,213153.445976092
2275,174459.567258601
2276,196675.237480964
2277,129243.865146203
2278,182108.707227041
2279,167641.459788219
2280,175791.061882683
2281,157847.248953118
2282,144052.597039066
2283,272440.585314071
2284,284759.176313418
2285,181147.921689859
2286,99805.7623574426
2287,148287.260814496
2288,154193.474927224
2289,179190.042298013
2290,251306.47723152
2291,177583.761070828
2292,275956.999974235
2293,208154.876366919
2294,166185.196925247
2295,221127.718987088
2296,120372.320923519
2297,152356.070711042
2298,114371.622903857
2299,182388.971036325
2300,147736.876351207
2301,162336.713104634
2302,139248.043970206
2303,257971.111220439
2304,224523.651678321
2305,200497.95957631
2306,192834.443995095
2307,206404.943592126
2308,165730.490269758
2309,178736.465652392
2310,134918.162517415
2311,221775.843406445
2312,208508.673123202
2313,213944.856690939
2314,202499.176571053
2315,138268.017855397
2316,185016.119275638
2317,137109.282956742
2318,212496.23834439
2319,170184.497236832
2320,127331.106636694
2321,164260.057162431
2322,104264.636248098
2323,143980.895583295
2324,140897.064045762
2325,176431.515514444
2326,171965.214264541
2327,234124.805707301
2328,202461.805626648
2329,179547.445242373
2330,213060.654107725
2331,141837.072152857
2332,171162.37415208
2333,171474.360107585
2334,193174.176029942
2335,111296.459777851
2336,207049.255427481
2337,113762.171348246
2338,156613.779755766
2339,117276.769467954
2340,303214.674101923
2341,189473.924317112
2342,155139.19913273
2343,184032.416267045
2344,200806.549779081
2345,185100.729541525
2346,207838.808113118
2347,208249.425453842
2348,144579.372820881
2349,161776.142786046
2350,152294.233085248
2351,196307.806306504
2352,138244.944580942
2353,254940.063281423
2354,174642.938472035
2355,175162.669052687
2356,142091.090645332
2357,142485.652209225
2358,218864.399276608
2359,138568.77552012
2360,166745.192362317
2361,141430.718332283
2362,201323.513587662
2363,184619.847159381
2364,176144.390544253
2365,141352.397206333
2366,177703.600757746
2367,171947.588420526
2368,161602.197526984
2369,127221.335414916
2370,138907.274545641
2371,165065.100715111
2372,199033.388472248
2373,129384.855734087
2374,148445.63655023
2375,136196.378348066
2376,200154.752709356
2377,224342.974083655
2378,161840.8374197
2379,91850.6988538648
2380,187845.468671186
2381,169999.108166145
2382,169923.090938977
2383,173097.9506078
2384,155349.127707774
2385,125424.234407795
2386,226922.6812846
2387,119131.88308998
2388,183578.158168127
2389,153017.628079298
2390,142825.968687783
2391,103342.962556531
2392,211951.913134905
2393,164029.643744913
2394,154951.402020251
2395,137316.599627669
2396,211390.79092796
2397,205366.272176887
2398,170452.578001132
2399,211535.670454611
2400,187348.648807924
2401,184104.986322145
2402,171245.603032494
2403,162013.125518115
2404,177014.758428806
2405,211706.253605739
2406,173411.509421726
2407,138296.21737365
2408,125439.047363623
2409,218270.482535935
2410,162917.784827371
2411,159550.853289192
2412,182666.639163028
2413,110349.536725193
2414,161735.838741033
2415,195321.064638194
2416,170955.171079973
2417,190709.705099814
2418,163484.611879024
2419,245111.688754119
2420,196592.801250305
2421,122941.03665248
2422,144878.828855209
2423,176006.539075473
2424,154566.683435933
2425,143216.242626931
2426,178379.253652159
2427,191086.398764213
2428,179199.173904572
2429,141528.792711948
2430,204933.169596902
2431,183512.556005263
2432,90188.0184369176
2433,153330.433999338
2434,154349.792880577
2435,158387.689455383
2436,197219.439885534
2437,127391.545986751
2438,202372.495738693
2439,163699.40795649
2440,118222.546026305
2441,131872.53489497
2442,147085.508940865
2443,178801.705195923
2444,130088.325839693
2445,157630.833567286
2446,223855.336594339
2447,159436.85210879
2448,207380.162893332
2449,133470.895290554
2450,126679.154110758
2451,203287.889083764
2452,220195.816234847
2453,222837.133866832
2454,170842.175056658
2455,130627.40231628
2456,118228.099096333
2457,122759.119340494
2458,127340.921279826
2459,162114.492531007
2460,208482.296079119
2461,146695.105245623
2462,215446.704892924
2463,129415.350178735
2464,164439.863144936
2465,156965.069151466
2466,60950.6130513332
2467,127656.182825806
2468,134083.830617822
2469,125350.350381744
2470,192208.033120861
2471,162992.826557191
2472,212933.601705419
2473,244745.694089373
2474,122681.597302835
2475,148915.388809252
2476,179513.088427584
2477,206769.273031625
2478,172770.136352817
2479,182835.551993604
2480,190906.473153808
2481,152511.592624319
2482,211109.612864488
2483,173715.828862657
2484,180078.828076151
2485,220774.257802349
2486,201981.601903285
2487,175143.890043354
2488,160655.598781568
2489,176534.204544027
2490,183293.43445032
2491,212150.313380233
2492,173594.478653813
2493,260761.023630854
2494,181687.102327135
2495,127415.933186974
2496,169211.982750674
2497,179736.663406061
2498,181604.965608014
2499,137344.859301688
2500,127627.656518737
2501,122618.56402845
2502,187023.58075644
2503,156206.979147817
2504,175125.490036978
2505,227873.129854884
2506,171412.293170755
2507,217108.083026268
2508,177676.371328564
2509,184101.05017842
2510,196539.613477103
2511,193206.70143107
2512,208175.096801271
2513,106763.509808208
2514,165729.254498616
2515,166810.657992232
2516,164799.902188142
2517,156452.08050611
2518,242743.852020986
2519,225636.88598532
2520,150767.029143959
2521,191272.913065891
2522,199907.006675232
2523,168919.635956052
2524,242696.608547938
2525,168592.030649421
2526,179502.925371111
2527,228715.768513711
2528,175945.737189237
2529,191428.829992336
2530,159032.536807142
2531,145778.597112432
2532,204319.487493381
2533,154609.943112376
2534,192013.470188138
2535,205444.649066055
2536,208559.455749177
2537,191320.10824543
2538,141790.212833655
2539,163596.795987561
2540,147493.785588489
2541,151549.167699131
2542,178945.018443788
2543,193358.076346414
2544,190675.733546561
2545,188748.475141496
2546,172602.454716798
2547,194059.615810681
2548,171711.023281011
2549,173759.197946008
2550,177482.098145627
2551,93206.7086617446
2552,171311.793809497
2553,142791.318506037
2554,172842.321309559
2555,180953.263898505
2556,103518.858998993
2557,169853.146529262
2558,158475.39957061
2559,168160.456237413
2560,125707.221098652
2561,189522.378262634
2562,242323.118328163
2563,163969.718095372
2564,199677.823940835
2565,124242.519918562
2566,125018.571274833
2567,163996.425250173
2568,129546.677161264
2569,215784.009911588
2570,174865.110954986
2571,139361.828292588
2572,132893.488480592
2573,145278.659584946
2574,209738.297376106
2575,100768.734310846
2576,158195.627498082
2577,125489.748151276
2578,219433.330697699
2579,179439.278265738
2580,178237.883478977
2581,189250.907009256
2582,206091.87831038
2583,174759.291879155
2584,158116.562427482
2585,173270.744047719
2586,147638.724495559
2587,150786.723775769
2588,164742.789749377
2589,160494.389809923
2590,181322.811731078
2591,161013.79097095
2592,110078.47576121
2593,184652.786275701
2594,205487.493175768
2595,141023.080440465
2596,190396.166589581
2597,156215.663506226
2598,162956.611532374
2599,187612.928940756
2600,145890.288456814
2601,212889.674147802
2602,148307.875722011
2603,167855.416939174
2604,186298.180936467
2605,157972.430265458
2606,161889.301448922
2607,195440.856889662
2608,235891.910489741
2609,210286.16474479
2610,257946.383674742
2611,187118.404781912
2612,117631.801849705
2613,178798.694688141
2614,166642.524669216
2615,182278.46084447
2616,159496.778485756
2617,127007.905659101
2618,153392.025068023
2619,172500.376375498
2620,137991.834671461
2621,151230.726257711
2622,234128.303370586
2623,172362.199402908
2624,218762.380215136
2625,212830.793213459
2626,140319.816644196
2627,253985.110608012
2628,98775.9007898227
2629,204566.598739383
2630,168818.850972686
2631,168961.855001282
2632,218111.112536278
2633,139817.355493776
2634,195650.968054944
2635,142540.89324128
2636,151650.898002515
2637,128609.031964066
2638,158010.626754639
2639,181613.594534714
2640,163295.689362169
2641,178319.81898835
2642,165658.568337753
2643,184740.008306928
2644,159082.449918191
2645,211374.916928694
2646,124937.726340273
2647,220013.588346432
2648,175838.898901568
2649,197137.663969787
2650,201772.767271406
2651,167965.958365757
2652,187755.296446314
2653,171749.015641274
2654,211387.461225525
2655,141886.54857632
2656,155725.863129794
2657,197785.679037921
2658,225558.881923523
2659,210819.318421123
2660,177466.151959705
2661,179300.016486163
2662,195070.260153701
2663,147819.903677771
2664,230077.538822049
2665,192634.153884202
2666,145740.149550302
2667,151237.95887799
2668,157239.11530934
2669,203663.037860324
2670,138920.603580052
2671,112408.686051405
2672,145486.412988235
2673,179199.289310594
2674,149915.690327914
2675,128971.133201536
2676,164277.398939577
2677,196879.024693445
2678,185997.972061066
2679,245692.521268782
2680,180943.671436898
2681,149439.948133837
2682,199522.78230137
2683,149750.365520275
2684,96470.3056991606
2685,130584.629917915
2686,174772.170391124
2687,189086.533819046
2688,210322.274441215
2689,166593.54492972
2690,142818.167567176
2691,146754.025505261
2692,130002.357547872
2693,128255.666136519
2694,200988.333132192
2695,186974.030595308
2696,166020.901351997
2697,245491.873401268
2698,159018.955755174
2699,165776.453834049
2700,230866.015550277
2701,156805.560826154
2702,135870.359818723
2703,135934.754626251
2704,221962.224375119
2705,203522.50591081
2706,217900.037050708
2707,138850.954267849
2708,142570.052807416
2709,162252.193963251
2710,168294.953599706
2711,239931.551772223
2712,134481.612767062
2713,204530.254959344
2714,185700.270781482
2715,159665.644075426
2716,192776.178053361
2717,110709.138171543
2718,181785.016405531
2719,152012.691297769
2720,183950.874165802
2721,184358.33867852
2722,150177.32914424
2723,201092.313957075
2724,189874.889912727
2725,154265.278223641
2726,196610.369296408
2727,235568.336833774
2728,332589.204496859
2729,156728.369635794
2730,225527.478880988
2731,175280.980402263
2732,251690.31342636
2733,178601.274095656
2734,205965.13443021
2735,154698.437971814
2736,148749.92524758
2737,163805.63370202
2738,158650.474088499
2739,154905.730581029
2740,186843.259472078
2741,129019.957672098
2742,162598.958275201
2743,144235.457983876
2744,111854.541319505
2745,182283.733792694
2746,200410.150621532
2747,191227.062830987
2748,190575.836873832
2749,209761.971929508
2750,152072.739470273
2751,184083.68820525
2752,106871.334915814
2753,199476.454077849
2754,132852.558197318
2755,157719.831190893
2756,243346.309826344
2757,171468.793343744
2758,144190.897962549
2759,168981.552672595
2760,179805.281034749
2761,164010.964066156
2762,171197.286037024
2763,121675.061329063
2764,163840.831304611
2765,170070.477942304
2766,161898.892757255
2767,249541.91747457
2768,159772.458438159
2769,199558.795748021
2770,175933.179905481
2771,183040.536901891
2772,176873.97814675
2773,184885.477820612
2774,169407.379552384
2775,132956.537393551
2776,110649.392720361
2777,191842.798655455
2778,186614.177499868
2779,145138.814283468
2780,150740.578109847
2781,179061.389156116
2782,117951.365364183
2783,165809.594359377
2784,177964.410165481
2785,162659.342646468
2786,196089.789143316
2787,180604.465521931
2788,185018.520416487
2789,237587.622702981
2790,191042.246767896
2791,136906.994711183
2792,157046.513313977
2793,191330.446963586
2794,159111.131506368
2795,123833.550590966
2796,247716.670226108
2797,123616.425638365
2798,190081.319645448
2799,191034.609887657
2800,198977.00438862
2801,166909.755874988
2802,131467.640283555
2803,185735.187734251
2804,196268.297979745
2805,144082.724124749
2806,119005.625505926
2807,213271.2543734
2808,162877.18966164
2809,129893.10507844
2810,129635.378353249
2811,148110.639210032
2812,223116.676728745
2813,206074.714784372
2814,186923.925218683
2815,281734.520726192
2816,162721.187784349
2817,237445.890879145
2818,156558.187970855
2819,148835.148210611
2820,277986.578689016
2821,150409.829135278
2822,170996.988515069
2823,152335.191196271
2824,206208.616053611
2825,184667.543113859
2826,123756.527191574
2827,115148.375800367
2828,158753.244767695
2829,127252.491544265
2830,208103.069591981
2831,178012.216712851
2832,158074.061546567
2833,148126.436765449
2834,181183.061465221
2835,155392.189998991
2836,212048.338369092
2837,231609.835662718
2838,173421.543602887
2839,178208.784311909
2840,147500.954490482
2841,129681.318415544
2842,186068.101668609
2843,188314.297845037
2844,206115.674573198
2845,116150.842385832
2846,227091.166726973
2847,203278.430909305
2848,206052.740267757
2849,118054.943607236
2850,195658.872974209
2851,145919.18258551
2852,127709.310325454
2853,197201.771881337
2854,176967.775697298
2855,158262.738553134
2856,302083.042183753
2857,175775.271292139
2858,248983.917780477
2859,151379.679824293
2860,142328.76091639
2861,167004.782676223
2862,175440.529728221
2863,161825.554376059
2864,181480.717455454
2865,239016.757131088
2866,193672.534342696
2867,149626.837881631
2868,184020.763391547
2869,117103.717659633
2870,121443.703482764
2871,163219.605883141
2872,175584.476734541
2873,151740.320379016
2874,134942.050143862
2875,230961.551899735
2876,133609.563363699
2877,150256.536006883
2878,171476.80834041
2879,162299.931107428
2880,218738.545785418
2881,117909.779910975
2882,148140.906841179
2883,211837.310742324
2884,210850.021398001
2885,135792.876206068
2886,205400.844172461
2887,193332.998640443
2888,203455.322325878
2889,131195.984235067
2890,173164.621565434
2891,145800.166696877
2892,178062.594110081
2893,207228.386929424
